Time,TIME,SIGNAL
2017-05-03 09:31:00,2017-05-03 09:31:00.900,1.0
2017-05-03 09:31:01,2017-05-03 09:31:01.900,1.0
2017-05-03 09:31:02,2017-05-03 09:31:02.900,1.0
2017-05-03 09:31:03,2017-05-03 09:31:03.900,1.0
2017-05-03 09:31:04,2017-05-03 09:31:04.900,1.0
2017-05-03 09:31:05,2017-05-03 09:31:05.900,1.0
2017-05-03 09:31:06,2017-05-03 09:31:06.900,1.0
2017-05-03 09:31:07,2017-05-03 09:31:07.900,1.0
2017-05-03 09:31:08,2017-05-03 09:31:08.900,1.0
2017-05-03 09:31:09,2017-05-03 09:31:09.900,1.0
2017-05-03 09:31:10,2017-05-03 09:31:10.900,1.0
2017-05-03 09:31:11,2017-05-03 09:31:11.900,1.0
2017-05-03 09:31:12,2017-05-03 09:31:12.900,1.0
2017-05-03 09:31:13,2017-05-03 09:31:13.900,1.0
2017-05-03 09:31:14,2017-05-03 09:31:14.900,1.0
2017-05-03 09:31:15,2017-05-03 09:31:15.900,1.0
2017-05-03 09:31:16,2017-05-03 09:31:16.900,1.0
2017-05-03 09:31:17,2017-05-03 09:31:17.900,1.0
2017-05-03 09:31:18,2017-05-03 09:31:18.900,1.0
2017-05-03 09:31:19,2017-05-03 09:31:19.900,1.0
2017-05-03 09:31:20,2017-05-03 09:31:20.900,1.0
2017-05-03 09:31:21,2017-05-03 09:31:21.900,1.0
2017-05-03 09:31:22,2017-05-03 09:31:22.900,1.0
2017-05-03 09:31:23,2017-05-03 09:31:23.900,1.0
2017-05-03 09:31:24,2017-05-03 09:31:24.900,1.0
2017-05-03 09:31:25,2017-05-03 09:31:25.900,1.0
2017-05-03 09:31:26,2017-05-03 09:31:26.900,1.0
2017-05-03 09:31:27,2017-05-03 09:31:27.900,1.0
2017-05-03 09:31:28,2017-05-03 09:31:28.900,1.0
2017-05-03 09:31:29,2017-05-03 09:31:29.900,1.0
2017-05-03 09:31:30,2017-05-03 09:31:30.900,1.0
2017-05-03 09:31:31,2017-05-03 09:31:31.900,1.0
2017-05-03 09:31:32,2017-05-03 09:31:32.900,1.0
2017-05-03 09:31:33,2017-05-03 09:31:33.900,1.0
2017-05-03 09:31:34,2017-05-03 09:31:34.900,1.0
2017-05-03 09:31:35,2017-05-03 09:31:35.900,1.0
2017-05-03 09:31:36,2017-05-03 09:31:36.900,1.0
2017-05-03 09:31:37,2017-05-03 09:31:37.900,1.0
2017-05-03 09:31:38,2017-05-03 09:31:38.900,1.0
2017-05-03 09:31:39,2017-05-03 09:31:39.900,1.0
2017-05-03 09:31:40,2017-05-03 09:31:40.900,1.0
2017-05-03 09:31:41,2017-05-03 09:31:41.900,1.0
2017-05-03 09:31:42,2017-05-03 09:31:42.900,1.0
2017-05-03 09:31:43,2017-05-03 09:31:43.900,1.0
2017-05-03 09:31:44,2017-05-03 09:31:44.900,1.0
2017-05-03 09:31:45,2017-05-03 09:31:45.900,-1.0
2017-05-03 09:31:46,2017-05-03 09:31:46.900,-1.0
2017-05-03 09:31:47,2017-05-03 09:31:47.900,-1.0
2017-05-03 09:31:48,2017-05-03 09:31:48.900,-1.0
2017-05-03 09:31:49,2017-05-03 09:31:49.900,-1.0
2017-05-03 09:31:50,2017-05-03 09:31:50.900,-1.0
2017-05-03 09:31:51,2017-05-03 09:31:51.900,-1.0
2017-05-03 09:31:52,2017-05-03 09:31:52.900,-1.0
2017-05-03 09:31:53,2017-05-03 09:31:53.900,-1.0
2017-05-03 09:31:54,2017-05-03 09:31:54.900,-1.0
2017-05-03 09:31:55,2017-05-03 09:31:55.900,-1.0
2017-05-03 09:31:56,2017-05-03 09:31:56.900,-1.0
2017-05-03 09:31:57,2017-05-03 09:31:57.900,-1.0
2017-05-03 09:31:58,2017-05-03 09:31:58.900,-1.0
2017-05-03 09:31:59,2017-05-03 09:31:59.900,-1.0
2017-05-03 09:32:00,2017-05-03 09:32:00.900,-1.0
2017-05-03 09:32:01,2017-05-03 09:32:01.900,-1.0
2017-05-03 09:32:02,2017-05-03 09:32:02.900,-1.0
2017-05-03 09:32:03,2017-05-03 09:32:03.900,-1.0
2017-05-03 09:32:04,2017-05-03 09:32:04.900,-1.0
2017-05-03 09:32:05,2017-05-03 09:32:05.900,-1.0
2017-05-03 09:32:06,2017-05-03 09:32:06.900,-1.0
2017-05-03 09:32:07,2017-05-03 09:32:07.900,-1.0
2017-05-03 09:32:08,2017-05-03 09:32:08.900,-1.0
2017-05-03 09:32:09,2017-05-03 09:32:09.900,-1.0
2017-05-03 09:32:10,2017-05-03 09:32:10.900,-1.0
2017-05-03 09:32:11,2017-05-03 09:32:11.900,-1.0
2017-05-03 09:32:12,2017-05-03 09:32:12.900,-1.0
2017-05-03 09:32:13,2017-05-03 09:32:13.900,-1.0
2017-05-03 09:32:14,2017-05-03 09:32:14.900,-1.0
2017-05-03 09:32:15,2017-05-03 09:32:15.900,-1.0
2017-05-03 09:32:16,2017-05-03 09:32:16.900,-1.0
2017-05-03 09:32:17,2017-05-03 09:32:17.900,-1.0
2017-05-03 09:32:18,2017-05-03 09:32:18.900,-1.0
2017-05-03 09:32:19,2017-05-03 09:32:19.900,-1.0
2017-05-03 09:32:20,2017-05-03 09:32:20.900,-1.0
2017-05-03 09:32:21,2017-05-03 09:32:21.900,-1.0
2017-05-03 09:32:22,2017-05-03 09:32:22.900,-1.0
2017-05-03 09:32:23,2017-05-03 09:32:23.900,-1.0
2017-05-03 09:32:24,2017-05-03 09:32:24.900,-1.0
2017-05-03 09:32:25,2017-05-03 09:32:25.900,-1.0
2017-05-03 09:32:26,2017-05-03 09:32:26.900,-1.0
2017-05-03 09:32:27,2017-05-03 09:32:27.900,-1.0
2017-05-03 09:32:28,2017-05-03 09:32:28.900,-1.0
2017-05-03 09:32:29,2017-05-03 09:32:29.900,-1.0
2017-05-03 09:32:30,2017-05-03 09:32:30.900,-1.0
2017-05-03 09:32:31,2017-05-03 09:32:31.900,-1.0
2017-05-03 09:32:32,2017-05-03 09:32:32.900,-1.0
2017-05-03 09:32:33,2017-05-03 09:32:33.900,-1.0
2017-05-03 09:32:34,2017-05-03 09:32:34.900,-1.0
2017-05-03 09:32:35,2017-05-03 09:32:35.900,-1.0
2017-05-03 09:32:36,2017-05-03 09:32:36.900,-1.0
2017-05-03 09:32:37,2017-05-03 09:32:37.900,-1.0
2017-05-03 09:32:38,2017-05-03 09:32:38.900,-1.0
2017-05-03 09:32:39,2017-05-03 09:32:39.900,-1.0
2017-05-03 09:32:40,2017-05-03 09:32:40.900,-1.0
2017-05-03 09:32:41,2017-05-03 09:32:41.900,-1.0
2017-05-03 09:32:42,2017-05-03 09:32:42.900,-1.0
2017-05-03 09:32:43,2017-05-03 09:32:43.900,-1.0
2017-05-03 09:32:44,2017-05-03 09:32:44.900,-1.0
2017-05-03 09:32:45,2017-05-03 09:32:45.900,-1.0
2017-05-03 09:32:46,2017-05-03 09:32:46.900,-1.0
2017-05-03 09:32:47,2017-05-03 09:32:47.900,-1.0
2017-05-03 09:32:48,2017-05-03 09:32:48.900,-1.0
2017-05-03 09:32:49,2017-05-03 09:32:49.900,-1.0
2017-05-03 09:32:50,2017-05-03 09:32:50.900,-1.0
2017-05-03 09:32:51,2017-05-03 09:32:51.900,-1.0
2017-05-03 09:32:52,2017-05-03 09:32:52.900,-1.0
2017-05-03 09:32:53,2017-05-03 09:32:53.900,-1.0
2017-05-03 09:32:54,2017-05-03 09:32:54.900,-1.0
2017-05-03 09:32:55,2017-05-03 09:32:55.900,-1.0
2017-05-03 09:32:56,2017-05-03 09:32:56.900,-1.0
2017-05-03 09:32:57,2017-05-03 09:32:57.900,-1.0
2017-05-03 09:32:58,2017-05-03 09:32:58.900,-1.0
2017-05-03 09:32:59,2017-05-03 09:32:59.900,-1.0
2017-05-03 09:33:00,2017-05-03 09:33:00.900,-1.0
2017-05-03 09:33:01,2017-05-03 09:33:01.900,-1.0
2017-05-03 09:33:02,2017-05-03 09:33:02.900,-1.0
2017-05-03 09:33:03,2017-05-03 09:33:03.900,-1.0
2017-05-03 09:33:04,2017-05-03 09:33:04.900,-1.0
2017-05-03 09:33:05,2017-05-03 09:33:05.900,-1.0
2017-05-03 09:33:06,2017-05-03 09:33:06.900,-1.0
2017-05-03 09:33:07,2017-05-03 09:33:07.900,-1.0
2017-05-03 09:33:08,2017-05-03 09:33:08.900,-1.0
2017-05-03 09:33:09,2017-05-03 09:33:09.900,-1.0
2017-05-03 09:33:10,2017-05-03 09:33:10.900,-1.0
2017-05-03 09:33:11,2017-05-03 09:33:11.900,-1.0
2017-05-03 09:33:12,2017-05-03 09:33:12.900,-1.0
2017-05-03 09:33:13,2017-05-03 09:33:13.900,-1.0
2017-05-03 09:33:14,2017-05-03 09:33:14.900,-1.0
2017-05-03 09:33:15,2017-05-03 09:33:15.900,-1.0
2017-05-03 09:33:16,2017-05-03 09:33:16.900,-1.0
2017-05-03 09:33:17,2017-05-03 09:33:17.900,-1.0
2017-05-03 09:33:18,2017-05-03 09:33:18.900,-1.0
2017-05-03 09:33:19,2017-05-03 09:33:19.900,-1.0
2017-05-03 09:33:20,2017-05-03 09:33:20.900,-1.0
2017-05-03 09:33:21,2017-05-03 09:33:21.900,-1.0
2017-05-03 09:33:22,2017-05-03 09:33:22.900,-1.0
2017-05-03 09:33:23,2017-05-03 09:33:23.900,-1.0
2017-05-03 09:33:24,2017-05-03 09:33:24.900,-1.0
2017-05-03 09:33:25,2017-05-03 09:33:25.900,-1.0
2017-05-03 09:33:26,2017-05-03 09:33:26.900,-1.0
2017-05-03 09:33:27,2017-05-03 09:33:27.900,-1.0
2017-05-03 09:33:28,2017-05-03 09:33:28.900,-1.0
2017-05-03 09:33:29,2017-05-03 09:33:29.900,-1.0
2017-05-03 09:33:30,2017-05-03 09:33:30.900,-1.0
2017-05-03 09:33:31,2017-05-03 09:33:31.900,-1.0
2017-05-03 09:33:32,2017-05-03 09:33:32.900,-1.0
2017-05-03 09:33:33,2017-05-03 09:33:33.900,-1.0
2017-05-03 09:33:34,2017-05-03 09:33:34.900,-1.0
2017-05-03 09:33:35,2017-05-03 09:33:35.900,-1.0
2017-05-03 09:33:36,2017-05-03 09:33:36.900,-1.0
2017-05-03 09:33:37,2017-05-03 09:33:37.900,-1.0
2017-05-03 09:33:38,2017-05-03 09:33:38.900,-1.0
2017-05-03 09:33:39,2017-05-03 09:33:39.900,-1.0
2017-05-03 09:33:40,2017-05-03 09:33:40.900,-1.0
2017-05-03 09:33:41,2017-05-03 09:33:41.900,-1.0
2017-05-03 09:33:42,2017-05-03 09:33:42.900,-1.0
2017-05-03 09:33:43,2017-05-03 09:33:43.900,-1.0
2017-05-03 09:33:44,2017-05-03 09:33:44.900,-1.0
2017-05-03 09:33:45,2017-05-03 09:33:45.900,-1.0
2017-05-03 09:33:46,2017-05-03 09:33:46.900,-1.0
2017-05-03 09:33:47,2017-05-03 09:33:47.900,-1.0
2017-05-03 09:33:48,2017-05-03 09:33:48.900,-1.0
2017-05-03 09:33:49,2017-05-03 09:33:49.900,-1.0
2017-05-03 09:33:50,2017-05-03 09:33:50.900,-1.0
2017-05-03 09:33:51,2017-05-03 09:33:51.900,-1.0
2017-05-03 09:33:52,2017-05-03 09:33:52.900,-1.0
2017-05-03 09:33:53,2017-05-03 09:33:53.900,-1.0
2017-05-03 09:33:54,2017-05-03 09:33:54.900,-1.0
2017-05-03 09:33:55,2017-05-03 09:33:55.900,-1.0
2017-05-03 09:33:56,2017-05-03 09:33:56.900,-1.0
2017-05-03 09:33:57,2017-05-03 09:33:57.900,-1.0
2017-05-03 09:33:58,2017-05-03 09:33:58.900,-1.0
2017-05-03 09:33:59,2017-05-03 09:33:59.900,-1.0
2017-05-03 09:34:00,2017-05-03 09:34:00.900,-1.0
2017-05-03 09:34:01,2017-05-03 09:34:01.900,-1.0
2017-05-03 09:34:02,2017-05-03 09:34:02.900,-1.0
2017-05-03 09:34:03,2017-05-03 09:34:03.900,-1.0
2017-05-03 09:34:04,2017-05-03 09:34:04.900,-1.0
2017-05-03 09:34:05,2017-05-03 09:34:05.900,-1.0
2017-05-03 09:34:06,2017-05-03 09:34:06.900,-1.0
2017-05-03 09:34:07,2017-05-03 09:34:07.900,-1.0
2017-05-03 09:34:08,2017-05-03 09:34:08.900,-1.0
2017-05-03 09:34:09,2017-05-03 09:34:09.900,-1.0
2017-05-03 09:34:10,2017-05-03 09:34:10.900,-1.0
2017-05-03 09:34:11,2017-05-03 09:34:11.900,-1.0
2017-05-03 09:34:12,2017-05-03 09:34:12.900,-1.0
2017-05-03 09:34:13,2017-05-03 09:34:13.900,-1.0
2017-05-03 09:34:14,2017-05-03 09:34:14.900,-1.0
2017-05-03 09:34:15,2017-05-03 09:34:15.900,-1.0
2017-05-03 09:34:16,2017-05-03 09:34:16.900,-1.0
2017-05-03 09:34:17,2017-05-03 09:34:17.900,-1.0
2017-05-03 09:34:18,2017-05-03 09:34:18.900,-1.0
2017-05-03 09:34:19,2017-05-03 09:34:19.900,-1.0
2017-05-03 09:34:20,2017-05-03 09:34:20.900,-1.0
2017-05-03 09:34:21,2017-05-03 09:34:21.900,-1.0
2017-05-03 09:34:22,2017-05-03 09:34:22.900,-1.0
2017-05-03 09:34:23,2017-05-03 09:34:23.900,-1.0
2017-05-03 09:34:24,2017-05-03 09:34:24.900,-1.0
2017-05-03 09:34:25,2017-05-03 09:34:25.900,-1.0
2017-05-03 09:34:26,2017-05-03 09:34:26.900,-1.0
2017-05-03 09:34:27,2017-05-03 09:34:27.900,-1.0
2017-05-03 09:34:28,2017-05-03 09:34:28.900,-1.0
2017-05-03 09:34:29,2017-05-03 09:34:29.900,-1.0
2017-05-03 09:34:30,2017-05-03 09:34:30.900,-1.0
2017-05-03 09:34:31,2017-05-03 09:34:31.900,-1.0
2017-05-03 09:34:32,2017-05-03 09:34:32.900,-1.0
2017-05-03 09:34:33,2017-05-03 09:34:33.900,-1.0
2017-05-03 09:34:34,2017-05-03 09:34:34.900,-1.0
2017-05-03 09:34:35,2017-05-03 09:34:35.900,-1.0
2017-05-03 09:34:36,2017-05-03 09:34:36.900,-1.0
2017-05-03 09:34:37,2017-05-03 09:34:37.900,-1.0
2017-05-03 09:34:38,2017-05-03 09:34:38.900,-1.0
2017-05-03 09:34:39,2017-05-03 09:34:39.900,-1.0
2017-05-03 09:34:40,2017-05-03 09:34:40.900,-1.0
2017-05-03 09:34:41,2017-05-03 09:34:41.900,-1.0
2017-05-03 09:34:42,2017-05-03 09:34:42.900,-1.0
2017-05-03 09:34:43,2017-05-03 09:34:43.900,-1.0
2017-05-03 09:34:44,2017-05-03 09:34:44.900,-1.0
2017-05-03 09:34:45,2017-05-03 09:34:45.900,-1.0
2017-05-03 09:34:46,2017-05-03 09:34:46.900,-1.0
2017-05-03 09:34:47,2017-05-03 09:34:47.900,-1.0
2017-05-03 09:34:48,2017-05-03 09:34:48.900,-1.0
2017-05-03 09:34:49,2017-05-03 09:34:49.900,-1.0
2017-05-03 09:34:52,2017-05-03 09:34:52.900,1.0
2017-05-03 09:34:53,2017-05-03 09:34:53.900,1.0
2017-05-03 09:34:54,2017-05-03 09:34:54.900,1.0
2017-05-03 09:34:55,2017-05-03 09:34:55.900,1.0
2017-05-03 09:34:56,2017-05-03 09:34:56.900,1.0
2017-05-03 09:34:57,2017-05-03 09:34:57.900,1.0
2017-05-03 09:34:58,2017-05-03 09:34:58.900,1.0
2017-05-03 09:34:59,2017-05-03 09:34:59.900,1.0
2017-05-03 09:35:00,2017-05-03 09:35:00.900,1.0
2017-05-03 09:35:01,2017-05-03 09:35:01.900,1.0
2017-05-03 09:35:02,2017-05-03 09:35:02.900,1.0
2017-05-03 09:35:03,2017-05-03 09:35:03.900,1.0
2017-05-03 09:35:04,2017-05-03 09:35:04.900,1.0
2017-05-03 09:35:05,2017-05-03 09:35:05.900,1.0
2017-05-03 09:35:06,2017-05-03 09:35:06.900,1.0
2017-05-03 09:35:07,2017-05-03 09:35:07.900,1.0
2017-05-03 09:35:08,2017-05-03 09:35:08.900,1.0
2017-05-03 09:35:09,2017-05-03 09:35:09.900,1.0
2017-05-03 09:35:10,2017-05-03 09:35:10.900,1.0
2017-05-03 09:35:11,2017-05-03 09:35:11.900,1.0
2017-05-03 09:35:12,2017-05-03 09:35:12.900,1.0
2017-05-03 09:35:13,2017-05-03 09:35:13.900,1.0
2017-05-03 09:35:14,2017-05-03 09:35:14.900,1.0
2017-05-03 09:35:15,2017-05-03 09:35:15.900,1.0
2017-05-03 09:35:16,2017-05-03 09:35:16.900,1.0
2017-05-03 09:35:17,2017-05-03 09:35:17.900,1.0
2017-05-03 09:35:18,2017-05-03 09:35:18.900,1.0
2017-05-03 09:35:19,2017-05-03 09:35:19.900,1.0
2017-05-03 09:35:20,2017-05-03 09:35:20.900,1.0
2017-05-03 09:35:21,2017-05-03 09:35:21.900,1.0
2017-05-03 09:35:22,2017-05-03 09:35:22.900,1.0
2017-05-03 09:35:23,2017-05-03 09:35:23.900,1.0
2017-05-03 09:35:24,2017-05-03 09:35:24.900,1.0
2017-05-03 09:35:25,2017-05-03 09:35:25.900,1.0
2017-05-03 09:35:26,2017-05-03 09:35:26.900,1.0
2017-05-03 09:35:27,2017-05-03 09:35:27.900,1.0
2017-05-03 09:35:28,2017-05-03 09:35:28.900,1.0
2017-05-03 09:35:29,2017-05-03 09:35:29.900,1.0
2017-05-03 09:35:30,2017-05-03 09:35:30.900,1.0
2017-05-03 09:35:31,2017-05-03 09:35:31.900,1.0
2017-05-03 09:35:32,2017-05-03 09:35:32.900,1.0
2017-05-03 09:35:33,2017-05-03 09:35:33.900,1.0
2017-05-03 09:35:34,2017-05-03 09:35:34.900,1.0
2017-05-03 09:35:35,2017-05-03 09:35:35.900,1.0
2017-05-03 09:35:38,2017-05-03 09:35:38.900,-1.0
2017-05-03 09:35:39,2017-05-03 09:35:39.900,-1.0
2017-05-03 09:35:40,2017-05-03 09:35:40.900,-1.0
2017-05-03 09:35:41,2017-05-03 09:35:41.900,-1.0
2017-05-03 09:35:42,2017-05-03 09:35:42.900,-1.0
2017-05-03 09:35:43,2017-05-03 09:35:43.900,-1.0
2017-05-03 09:35:44,2017-05-03 09:35:44.900,-1.0
2017-05-03 09:35:45,2017-05-03 09:35:45.900,-1.0
2017-05-03 09:35:46,2017-05-03 09:35:46.900,-1.0
2017-05-03 09:35:47,2017-05-03 09:35:47.900,-1.0
2017-05-03 09:35:48,2017-05-03 09:35:48.900,-1.0
2017-05-03 09:35:49,2017-05-03 09:35:49.900,-1.0
2017-05-03 09:35:50,2017-05-03 09:35:50.900,-1.0
2017-05-03 09:35:51,2017-05-03 09:35:51.900,-1.0
2017-05-03 09:35:52,2017-05-03 09:35:52.900,-1.0
2017-05-03 09:35:56,2017-05-03 09:35:56.900,1.0
2017-05-03 09:35:57,2017-05-03 09:35:57.900,1.0
2017-05-03 09:35:58,2017-05-03 09:35:58.900,1.0
2017-05-03 09:35:59,2017-05-03 09:35:59.900,1.0
2017-05-03 09:36:00,2017-05-03 09:36:00.900,1.0
2017-05-03 09:36:01,2017-05-03 09:36:01.900,1.0
2017-05-03 09:36:02,2017-05-03 09:36:02.900,1.0
2017-05-03 09:36:03,2017-05-03 09:36:03.900,1.0
2017-05-03 09:36:04,2017-05-03 09:36:04.900,1.0
2017-05-03 09:36:05,2017-05-03 09:36:05.900,1.0
2017-05-03 09:36:06,2017-05-03 09:36:06.900,1.0
2017-05-03 09:36:07,2017-05-03 09:36:07.900,1.0
2017-05-03 09:36:08,2017-05-03 09:36:08.900,1.0
2017-05-03 09:36:09,2017-05-03 09:36:09.900,1.0
2017-05-03 09:36:10,2017-05-03 09:36:10.900,1.0
2017-05-03 09:36:11,2017-05-03 09:36:11.900,1.0
2017-05-03 09:36:12,2017-05-03 09:36:12.900,1.0
2017-05-03 09:36:13,2017-05-03 09:36:13.900,1.0
2017-05-03 09:36:14,2017-05-03 09:36:14.900,1.0
2017-05-03 09:36:15,2017-05-03 09:36:15.900,1.0
2017-05-03 09:36:16,2017-05-03 09:36:16.900,1.0
2017-05-03 09:36:17,2017-05-03 09:36:17.900,1.0
2017-05-03 09:36:18,2017-05-03 09:36:18.900,1.0
2017-05-03 09:36:19,2017-05-03 09:36:19.900,1.0
2017-05-03 09:36:20,2017-05-03 09:36:20.900,1.0
2017-05-03 09:36:21,2017-05-03 09:36:21.900,1.0
2017-05-03 09:36:22,2017-05-03 09:36:22.900,1.0
2017-05-03 09:37:14,2017-05-03 09:37:14.900,1.0
2017-05-03 09:37:15,2017-05-03 09:37:15.900,1.0
2017-05-03 09:37:16,2017-05-03 09:37:16.900,1.0
2017-05-03 09:37:17,2017-05-03 09:37:17.900,1.0
2017-05-03 09:37:18,2017-05-03 09:37:18.900,1.0
2017-05-03 09:37:19,2017-05-03 09:37:19.900,1.0
2017-05-03 09:37:20,2017-05-03 09:37:20.900,1.0
2017-05-03 09:37:21,2017-05-03 09:37:21.900,1.0
2017-05-03 09:37:22,2017-05-03 09:37:22.900,1.0
2017-05-03 09:37:23,2017-05-03 09:37:23.900,1.0
